gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,qvalue,tf_family
ENSDARG00000068096,200.40580224226795,-1.2080179487960596,0.3555985378794873,-3.397139808278565,0.0006809416725699,0.0052809458642346,atf5a,0.0021595578758647,TF_bZIP
ENSDARG00000043531,6459.868611222381,1.1856388554512411,0.3490718442110022,3.396546800075237,0.0006824188672723,0.0052886244478295,jun,0.0021626979091285,TF_bZIP
ENSDARG00000041702,21.774807984138103,-3.7682266822116257,1.1111811814753956,-3.391190154253943,0.0006958980015559,0.0053706844492481,rfx6,0.0021962550269087,RFX
ENSDARG00000116300,95.56360853537518,-1.8468116095951543,0.5446784699831054,-3.390645511750148,0.0006972822765396,0.0053736650655156,zgc_165515,0.002197473901993,zf-C2H2
ENSDARG00000095745,21.687488338833912,-3.424893515180222,1.0108174865374089,-3.3882412609543557,0.0007034236079051,0.0054089389680096,si_ch73-138e16.3,0.0022118985970953,zf-C2H2
ENSDARG00000031562,23.444205819205784,3.5924982595657537,1.0603290360069355,3.38809759760484,0.0007037921631455,0.0054098572823734,tada2a,0.0022122741269848,MYB
ENSDARG00000096689,46.17585492150587,-1.6509077007154362,0.4879854185382548,-3.3831086708711076,0.0007167026677219,0.0054857943001698,si_dkey-66i24.9,0.0022433273490908,zf-C2H2
ENSDARG00000077823,196.66505928600037,-1.0991078774769054,0.3249475765173463,-3.3824159861621026,0.0007185125165127,0.0054977094066508,hmgxb3,0.0022481998402514,HMG
ENSDARG00000101445,91.25262583433636,-1.385039579091533,0.4102619754859746,-3.375988177921896,0.0007355107958369,0.0055962217700064,klhl7,0.0022884848868366,ZBTB
ENSDARG00000078256,16.505727345027196,-2.997505940334773,0.8971351276546766,-3.3411978284374646,0.0008341776279426,0.0061907611725138,ovol1b,0.0025316122133052,zf-C2H2
ENSDARG00000077120,117.31835875469396,-2.0297271037955467,0.6075431837973833,-3.3408770897715545,0.0008351418532465,0.0061915689120001,arid5a,0.002531942525377,ARID
ENSDARG00000114211,9.278812075488467,-6.151587481010256,1.844096496083992,-3.335827324694441,0.0008504597014543,0.0062836789442264,FO834825.2,0.0025696094416178,zf-C2H2
ENSDARG00000007430,24.849859707583775,-3.3760726087970023,1.012596170822048,-3.3340760177438074,0.0008558326467659,0.0063147828489709,prdm12b,0.002582328883208,zf-C2H2
ENSDARG00000039701,88.7216071074758,1.7005004126685042,0.5102117974110991,3.3329304051712065,0.0008593643566523,0.0063365354854691,emx2,0.0025912242740486,Homeobox
ENSDARG00000041952,38.7040256861372,-3.656191373728728,1.1023092306482958,-3.3168472803030324,0.000910393655814,0.0065905926099222,prox2,0.0026951168490034,HPD
ENSDARG00000087646,75.07414333147506,1.1255654113691296,0.3396055156191797,3.3143319516379544,0.0009186237938506,0.0066426625652566,runx1,0.002716410019778,Runt
ENSDARG00000074820,46.38157168954269,-2.094225259617848,0.6322465515074533,-3.312355369316965,0.0009251394746166,0.0066764385813559,si_dkey-253d23.9,0.0027302221783302,zf-C2H2
ENSDARG00000094427,16.037953140114034,-4.448754729881518,1.3472512368166367,-3.302097343323502,0.0009596476006794,0.006879745014445,si_dkey-253d23.8,0.002813361074293,zf-C2H2
ENSDARG00000004712,8.672204287360609,-6.047119040216974,1.8346194204023816,-3.296116335065655,0.0009803141175726,0.0069909992720802,tbr1b,0.0028588567136114,T-box
ENSDARG00000020794,11.811318727031768,-4.133436860148483,1.257907759068341,-3.285961812660953,0.0010163478760382,0.0071858012293177,neurod6b,0.0029385178409551,bHLH
ENSDARG00000105834,116.72083788324474,-1.7738774536825397,0.540306205168657,-3.283096578779476,0.0010267348366961,0.0072435175369902,znf971,0.0029621199967061,zf-C2H2
ENSDARG00000037405,198.18731327534104,-1.5533659529588633,0.4733762753327253,-3.2814613530579626,0.0010327067553657,0.0072738330174399,zgc_112083,0.0029745170248614,zf-C2H2
ENSDARG00000013125,27.31660759051578,-3.6892113819191854,1.126135517925139,-3.275992385637933,0.0010529139954939,0.00737845525995,dlx1a,0.0030173006082595,Homeobox
ENSDARG00000061368,104.39660626126005,1.9009641468361511,0.5810359919914319,3.271680537931605,0.00106910305022,0.0074600169458635,klf13,0.0030506539479285,zf-C2H2
ENSDARG00000115489,12.301557679873504,-5.818964106937233,1.7819791046277176,-3.265450246765325,0.0010929020319138,0.0075943576393626,klhl10b.1,0.0031055904138862,ZBTB
ENSDARG00000067797,217.56567827208835,2.200378946227189,0.6753154666197332,3.258297869647656,0.0011208269120707,0.007724137224886,spi1a,0.0031586616880952,ETS
ENSDARG00000058004,1360.07127763681,1.22968418019773,0.3788017442134484,3.246247407733222,0.0011693716695663,0.0079970723380583,six2a,0.0032702741129154,Homeobox
ENSDARG00000099612,41.85435556788754,-3.7350306753462537,1.1507252945705355,-3.245805660976812,0.0011711876061571,0.0080051428604664,zgc_66483,0.0032735744232531,zf-C2H2
ENSDARG00000061414,98.37185661239896,-2.2273150411500313,0.6873508915922485,-3.240433770283553,0.0011934799335547,0.0081242685759065,slx4,0.0033222889686415,ZBTB
ENSDARG00000016022,43.43058589149651,-2.332728472417219,0.7203208902551658,-3.238457337521998,0.0012017799318339,0.0081705232372496,zic5,0.0033412040684677,zf-C2H2
ENSDARG00000075417,131.83028104303554,-1.4144925238448185,0.4370112954009237,-3.23674133536327,0.0012090294689236,0.008197545231294,zgc_175107,0.0033522542783279,zf-C2H2
ENSDARG00000070346,527.5648987919933,1.016575081433054,0.3142450739991435,3.2349753919637405,0.0012165321507516,0.0082321581968129,hoxc8a,0.0033664086938843,Homeobox
ENSDARG00000029930,10.355939814504184,-6.3138393510762585,1.9520953072309437,-3.234390927373556,0.0012190247284819,0.0082413206659356,SPDEF,0.0033701555382688,ETS
ENSDARG00000100985,18.325763199471,1.821491124959047,0.563809991238031,3.230682593898987,0.0012349499635724,0.0083282417574461,zbtb7c,0.0034057005206595,ZBTB
ENSDARG00000042857,396.03047705518617,1.1881419068472532,0.3679455323848004,3.229124428135969,0.0012416985689433,0.0083607703642187,si_ch211-246m6.4,0.0034190025712301,bHLH
ENSDARG00000057741,9.745270568011142,-4.262801633651977,1.3217676014181114,-3.2250765029181068,0.0012593901008969,0.0084458480670097,nr1h4,0.0034537937294518,THR-like
ENSDARG00000037068,102.25070737775437,-1.2109614122950605,0.375642550800122,-3.223706711914562,0.0012654293049141,0.0084803715788106,ikzf4,0.003467911564349,zf-C2H2
ENSDARG00000090817,15.585415900364197,-6.898329549940725,2.1405190681813604,-3.2227367896337977,0.0012697217036966,0.0085020064125108,si_dkey-85k15.11,0.00347675878163,zf-C2H2
ENSDARG00000076251,124.34834862812954,-1.8016588381578325,0.5633074159633491,-3.198358102700809,0.0013821253310092,0.0091169050920002,irf3,0.003728211706975,IRF
ENSDARG00000023362,21.43585291058897,-3.405701125135139,1.0650866407327944,-3.1975812998574176,0.001385853399809,0.0091359461374785,nr5a1b,0.0037359982362795,SF-like
ENSDARG00000000767,296.01742545784737,1.8944631315337752,0.5933528096313955,3.192810585510937,0.0014089533429352,0.0092321731568614,spi1b,0.003775348728203,ETS
ENSDARG00000093403,38.55590576039573,-3.1079973410262816,0.9762402569063784,-3.1836398048931707,0.0014543586277763,0.0094953089603618,si_ch73-376l24.4,0.0038829538829386,MYB
ENSDARG00000067976,146.78302888540895,1.316516061106859,0.4167183789649787,3.159246454108278,0.0015817766648413,0.0101472024452084,ar,0.0041495352389339,ESR-like
ENSDARG00000069335,152.86119565609334,1.0033376421046267,0.3184665060535096,3.15052799284344,0.0016297563813089,0.0103661862390523,bcl6b,0.0042390851394328,ZBTB
ENSDARG00000079972,118.43465326345552,-2.1584487504143364,0.6852183193459385,-3.150016118183532,0.0016326145512038,0.0103782860009928,nfatc2b,0.0042440331424737,RHD
ENSDARG00000041243,809.7810350678122,-1.1452948827766525,0.3639342276796382,-3.1469831515402986,0.0016496446721726,0.0104620426566091,setdb1a,0.0042782840797001,MBD
ENSDARG00000000796,2663.722486452772,1.721668279776963,0.5471590219205603,3.1465592465857655,0.0016520378772178,0.0104741613149737,nr4a1,0.0042832398101297,NGFIB-like
ENSDARG00000003411,28.187515888289212,-3.80470876038165,1.2100274451475024,-3.144316086085019,0.0016647551679674,0.0105301947196074,foxa2,0.0043061537697496,Fork head
ENSDARG00000087166,15.560481011579633,-3.438683248075357,1.0962571935699623,-3.136748628191238,0.0017083252415409,0.0107365694138289,figla,0.0043905473817545,bHLH
ENSDARG00000068417,7.329127586834589,-5.058640427542893,1.6219083265943408,-3.1189434967418603,0.0018150076364518,0.0112704863670438,foxl2b,0.0046088841325972,Fork head
ENSDARG00000102550,264.8614884598157,-1.6618329907248086,0.533973132057737,-3.112203388063202,0.0018569651497804,0.0114621939248104,CABZ01080371.1,0.0046872798550456,Homeobox
ENSDARG00000058379,17.371095632105387,-3.0356501645202245,0.9773548084500432,-3.105985808096006,0.0018964581732085,0.0116430843175641,otpb,0.0047612520718383,Homeobox
ENSDARG00000102950,100.22078656757196,1.2611763925474957,0.4070028739298181,3.0986916145583963,0.0019437723008103,0.0118631297111005,zgc_110688,0.0048512360964574,zf-C2H2
ENSDARG00000040008,10.460286886871684,-4.795927136085086,1.547772854854384,-3.098598816385297,0.0019443811616874,0.0118635113588209,neurod6a,0.0048513921651544,bHLH
ENSDARG00000042577,25.183340202114813,-2.1698494048780206,0.7003669303793453,-3.0981608507739615,0.0019472570750464,0.0118743856738652,batf3,0.0048558390413964,TF_bZIP
ENSDARG00000017917,9.400976201121686,-6.166396063804909,1.9903295548692932,-3.0981784140817132,0.0019471416699715,0.0118743856738652,her7,0.0048558390413964,bHLH
ENSDARG00000095332,42.15072524539946,-2.137553580654775,0.6912426904006647,-3.092334443950193,0.0019858897163589,0.012065919191588,si_dkey-14d8.1,0.004934163592968,zf-C2H2
ENSDARG00000037833,63.224165912792486,1.1888526456041162,0.3860076892941215,3.0798677813339124,0.0020709250769309,0.0124571019516772,mitfb,0.0050941314911763,bHLH
ENSDARG00000035910,356.5943530310663,-1.018519365012157,0.3315878693905956,-3.071642418294821,0.0021288458151215,0.0127424112466654,znf281b,0.0052108041386317,zf-C2H2
ENSDARG00000022952,463.4174717117287,-1.0265231387731877,0.334346560477511,-3.0702368742992774,0.0021388906029706,0.0127867504355896,zgc_66448,0.0052289359368195,zf-C2H2
ENSDARG00000093713,9.336777645677843,-3.3939905280844616,1.1118309839867877,-3.0526137308337447,0.0022685774702563,0.0134010227874367,si_dkey-256i11.2,0.0054801327355486,zf-C2H2
ENSDARG00000039806,8.058000850009098,-5.950444613286951,1.9540756841035067,-3.045145416676583,0.0023256783297804,0.0136344775732132,tbxtb,0.0055756003154563,T-box
ENSDARG00000056292,9.347602127274492,-6.156990792152127,2.0230305274060285,-3.0434492751064655,0.0023388286716915,0.0136967811773951,vsx1,0.0056010783723356,Homeobox
ENSDARG00000075113,740.1493409724475,-4.063173572475708,1.3524905831268736,-3.004215795042288,0.0026626639514895,0.0151372082244876,nanog,0.0061901178463481,Homeobox
ENSDARG00000038868,33.17511892511422,-1.627155091132784,0.5431113384841355,-2.9959880706491897,0.0027355713530589,0.0154574374009044,en2b,0.0063210704176851,Homeobox
ENSDARG00000021855,14.425715210760526,3.3056731443197487,1.1096536231930203,2.979013518477683,0.0028917801981349,0.0161195479995303,arnt,0.0065918298980349,bHLH
ENSDARG00000040253,45.134458998246174,-3.1407823460130997,1.0542621453865626,-2.979128445194701,0.0028906957498373,0.0161195479995303,onecutl,0.0065918298980349,CUT
ENSDARG00000070353,14.267112552653714,-4.176071187360544,1.416784876893548,-2.947569003218771,0.0032028326272459,0.0174747513820716,hoxc13a,0.0071460185251114,Homeobox
ENSDARG00000102899,161.9703378575029,-10.274749050533869,3.4931337229911343,-2.9414130306284707,0.0032671857284945,0.0177115739737847,cremb,0.0072428633150913,TF_bZIP
ENSDARG00000093469,96.8504077193059,-1.3591130867939194,0.4624762935142485,-2.938773523862897,0.0032951375949123,0.0178172093808572,znf653,0.0072860612158421,zf-C2H2
ENSDARG00000088861,8.6108536597125,-2.661572315547033,0.9068769584913972,-2.934876987033165,0.003336799435907,0.0179931958655878,znf1021,0.00735802805832,zf-C2H2
ENSDARG00000092152,12.969289142677658,-2.2520377880887956,0.769161733026547,-2.9279118960161115,0.0034124672780453,0.0182741620080776,si_dkey-4c15.9,0.0074729246434137,zf-C2H2
ENSDARG00000007329,7.214445363707292,-4.25273992657162,1.4541513705183655,-2.924551056232635,0.0034495348693475,0.0184453705215175,tbx16,0.0075429376113781,T-box
ENSDARG00000079187,13.272629521718006,-4.512926517480136,1.5523800068955629,-2.9071016744830738,0.0036479460645977,0.0193254815303098,tbx19,0.0079028448532881,T-box
ENSDARG00000086362,17.08633935537641,-2.781600514558789,0.9624458599105672,-2.8901371291859075,0.0038507381129168,0.0201393974282248,pou6f2,0.0082356826692441,Pou
ENSDARG00000078210,8.700839169651342,-3.431196220269293,1.188486233192838,-2.8870306819217184,0.0038889630499258,0.0203022477284564,tulp1b,0.008302277680345,Tub
ENSDARG00000096939,18.359926417664408,-3.3657664307115525,1.168783773178529,-2.879716939907788,0.0039803235305511,0.0206727398866106,CU207354.1,0.0084537844896662,bHLH
ENSDARG00000055690,49.74969648932905,-1.6102415563015644,0.5608325846978064,-2.8711626254191547,0.0040896506943229,0.0210942434268937,CU655961.1,0.008626151583275,THAP
ENSDARG00000074146,161.51731829768525,-1.3524993864722048,0.4713080954529144,-2.8696714516912536,0.0041089850027433,0.0211738512896469,zgc_113452,0.0086587059383865,zf-C2H2
ENSDARG00000019566,8.481432525604177,-6.026517432469143,2.103860607644609,-2.864504145650681,0.0041766268757079,0.0214562225233019,neurod1,0.0087741771129137,bHLH
ENSDARG00000070389,11.217986350959707,-2.703850428521951,0.9465594275093944,-2.8565036171435896,0.0042833512379758,0.0218508688440449,foxf2b,0.0089355613785456,Fork head
ENSDARG00000101245,5.363368669521104,-4.593046146714712,1.6129945152620606,-2.847527442440489,0.0044060295275404,0.0223387651623956,znf1063,0.0091350787309267,zf-C2H2
ENSDARG00000102008,9.261671590346053,-6.146216786888824,2.1632244672129546,-2.841229322266061,0.0044939983672924,0.0226514832859595,si_dkey-72l17.6,0.0092629597780023,zf-C2H2
ENSDARG00000070343,94.18530949901916,1.067577903181028,0.3757960972265224,2.8408435081152885,0.0044994385928011,0.0226641867415165,hoxc6a,0.0092681546518382,Homeobox
ENSDARG00000093833,192.67015925085843,-1.490791585901632,0.5257548167174309,-2.83552625387142,0.0045750254619046,0.0229291238820604,si_ch73-382f3.1,0.0093764964343862,THAP
ENSDARG00000043799,70.26109538728673,1.4295165245025951,0.5099457425028371,2.8032718098330665,0.0050587015771248,0.0247297849498573,zmp_0000000619,0.010112847817395,ZBTB
ENSDARG00000078018,111.77422982435,-1.646128626848354,0.5876328871776179,-2.8012874411346473,0.0050899160021486,0.0248376462891366,si_dkey-79d12.4,0.0101569559773213,zf-C2H2
ENSDARG00000104361,7.268635981983039,-3.658246970321451,1.3095617953499803,-2.79348938195298,0.0052142740810645,0.0253419788877164,barhl2,0.0103631946821516,Homeobox
ENSDARG00000098142,31.14583062102109,-1.540202606923586,0.5513535229397704,-2.793493725607041,0.0052142040539625,0.0253419788877164,CR391944.1,0.0103631946821516,zf-C2H2
ENSDARG00000002582,2900.7049450624527,1.1807539452820588,0.4234664242790564,2.788305937813771,0.0052984481058859,0.0256248999152145,tbx15,0.0104788906860283,T-box
ENSDARG00000099002,139.7464687586345,1.2761668382132816,0.4581454817180806,2.7855056726251197,0.0053444304857466,0.0258127909248197,creb5a,0.010555725692489,TF_bZIP
ENSDARG00000100312,17.578973240217955,-3.1463681040156697,1.1306348404558475,-2.782833140669115,0.0053886511684612,0.0259253025283182,hoxa13a,0.0106017355031759,Homeobox
ENSDARG00000096614,266.74403360872515,-1.153309526954637,0.4194148772351391,-2.74980595480415,0.0059630565361008,0.0280641033119701,si_dkey-182i3.10,0.0114763636845634,zf-C2H2
ENSDARG00000007349,364.039926944211,-4.535509204962521,1.6564966928174154,-2.738012834331955,0.0061811663629346,0.0288034393929454,dmrt1,0.0117787032838754,DM
ENSDARG00000036292,8.79260725158759,-3.5739367551461614,1.3058419687055174,-2.7368830538422726,0.0062024337974194,0.0288777551267074,cdx4,0.0118090935079513,Homeobox
ENSDARG00000086744,59.75736852289491,1.6247914740548643,0.5955414947092884,2.728259052457799,0.0063669585221105,0.0294229632491232,znf1152,0.0120320476008388,zf-C2H2
ENSDARG00000103176,56.777873213165606,-3.0289572831189053,1.1129716155140543,-2.721504520777831,0.0064985496243157,0.0299079512963474,nr5a1a,0.0122303756625174,SF-like
ENSDARG00000102561,8.817261894066842,-6.078647510472206,2.234086363523868,-2.7208650523627194,0.006511133580262,0.0299553529015655,AL645691.1,0.0122497597865946,zf-C2H2
ENSDARG00000076437,140.2004288125159,-1.723209557630658,0.6336117439629383,-2.71966164461032,0.0065348746226283,0.0300391199048211,zgc_163143,0.0122840149553217,THAP
ENSDARG00000101831,222.4904772768896,1.0247494283598857,0.3768485812877702,2.719260411855878,0.006542807503379,0.0300686575746794,irx1a,0.0122960939103455,Homeobox
ENSDARG00000003251,196.34132517323903,-1.103800811818273,0.4071547410012836,-2.711010583110938,0.0067078485240341,0.0306461036607198,zbtb22b,0.0125322311999628,ZBTB
ENSDARG00000063056,122.10230622120784,-1.264942869620859,0.4690297867404588,-2.6969350463040516,0.0069980919142526,0.0315538965776569,tulp4b,0.0129034585129907,Tub
ENSDARG00000075194,234.84813281667584,-1.071910482504474,0.399605403725857,-2.6824223909640654,0.0073091108765355,0.0326310326241715,si_dkey-56e3.3,0.0133439359752541,zf-C2H2
ENSDARG00000040528,143.58212047861812,1.2613082617456433,0.4701547278446273,2.682751415747689,0.0073019243676217,0.0326310326241715,lgals3bpb,0.0133439359752541,ZBTB
ENSDARG00000035735,17.817046197003734,-3.42292049849306,1.2765219461871675,-2.681442734860103,0.0073305459677352,0.032713276960413,gsx1,0.0133775684737954,Homeobox
ENSDARG00000026990,42.24851077447444,1.534362593884013,0.575494536839546,2.666163613490235,0.0076722344024622,0.0338416758174827,klhl6,0.0138390090379575,ZBTB
ENSDARG00000087839,46.370503922353045,-1.8417061710914424,0.691837911933199,-2.6620486378741117,0.0077666654972077,0.0340920034913819,si_dkey-33c14.6,0.0139413765140903,zf-C2H2
ENSDARG00000101645,134.0897877234337,-1.6505420788985716,0.6222032593041601,-2.652737757665321,0.007984187530907,0.0348962498246911,myrfl,0.0142702601171198,NDT80/PhoG
ENSDARG00000033160,764.9342115503042,1.2757279870222604,0.4816509383197131,2.648656704527066,0.0080812374309845,0.0351812491607516,nr1d1,0.014386806011857,THR-like
ENSDARG00000070107,7.383258344492739,-5.822303870187718,2.1986472054137205,-2.6481301119395058,0.0080938367411713,0.0352149198225879,six7,0.0144005750874778,Homeobox
ENSDARG00000056407,212.75838768775768,1.276159368031299,0.4827761575306095,2.643376952496637,0.0082083594622465,0.0355777496452464,irf8,0.0145489485079341,IRF
ENSDARG00000077428,36.67902283052611,-1.987494276110577,0.7536579231348125,-2.6371304740533574,0.0083610665541193,0.0360884247428622,camta1a,0.0147577808757364,CG-1
ENSDARG00000074009,51.53458090257914,1.1915533456105174,0.4524909772191281,2.633319570112628,0.0084554748057542,0.0364234547524206,znf1059,0.0148947860097396,zf-C2H2
ENSDARG00000042004,189.4841150159503,-1.1006546083573026,0.4194684021033015,-2.6239273395526155,0.0086922326407022,0.0371631879883536,nfya,0.015197288019184,NF-YA
ENSDARG00000094558,14.63943820713264,-2.2987448470066676,0.876595557948938,-2.622355117091034,0.00873243878307,0.0373057069003278,si_dkeyp-53e4.1,0.0152555688360539,zf-C2H2
ENSDARG00000099373,60.07232190786471,-1.6833162547373484,0.6420280575422646,-2.621873351113687,0.0087447921128902,0.037329105706981,zgc_158320,0.0152651374017035,THAP
ENSDARG00000003965,5.0944126439583455,-5.294374528681835,2.0221181131608343,-2.618232087544103,0.008838666707921,0.0375836625406154,tlx1,0.015369234324691,Homeobox
ENSDARG00000026395,9.804481967555,-3.3572301216726275,1.2843786555311527,-2.613894358345787,0.0089516710337436,0.0379362873727057,rfx4,0.0155134345783848,RFX
ENSDARG00000022569,9.58870027687791,-3.359221746646722,1.2862810340776516,-2.6115768309182186,0.0090125734250377,0.0381348464389508,nkx6.1,0.0155946321150303,Homeobox
ENSDARG00000077085,96.27541829004907,-1.1611248542049022,0.4467681719368425,-2.598942644394652,0.0093511396185992,0.0392386467280931,zgc_110821,0.0160460134904659,zf-C2H2
ENSDARG00000053499,7.571701066233023,-2.329441508840892,0.8974130202225896,-2.595729565259828,0.0094390324886253,0.0395234459102391,isl2b,0.0161624775354788,Homeobox
ENSDARG00000071714,41.224543173404655,-1.2922895868374602,0.4978762473950057,-2.595604015252774,0.0094424817832375,0.0395302664204748,si_dkey-20i20.8,0.0161652666734431,zf-C2H2
ENSDARG00000078206,32.58653261266155,-1.6786759863896386,0.649394768835267,-2.5849853847767457,0.0097383125286138,0.0405032477607451,zgc_171506,0.0165631517437447,SAND
ENSDARG00000100361,29.65177657872948,-1.3908774737442444,0.5417379137847161,-2.567436094747786,0.0102453672176062,0.0420087139596524,znf1174,0.0171787879328443,zf-C2H2
ENSDARG00000098952,18.276792011159163,-2.1840682094212283,0.8509255348690553,-2.566697225459715,0.0102672218778952,0.0420506833418512,gata4,0.0171959506366861,zf-GATA
ENSDARG00000101593,66.08680700021195,1.0051508732714576,0.3931471679638835,2.556678402332522,0.0105676866745575,0.042994889624873,zgc_163077,0.0175820686101253,zf-C2H2
ENSDARG00000006939,20.52240861101607,-2.2301468115455174,0.8732081331653136,-2.553969353745485,0.0106502630026627,0.043228123570621,tbx16l,0.0176774458810552,T-box
ENSDARG00000093562,17.249116916080936,-2.0393176905958423,0.7996694718982691,-2.5502007545128302,0.0107660904433347,0.0435938730472188,si_dkey-20i20.7,0.0178270132470322,zf-C2H2
ENSDARG00000104823,156.5459082554618,2.1736618404883425,0.8533883077385064,2.5470958774307366,0.0108623584600266,0.04388951638231,znf648,0.0179479118339817,zf-C2H2
ENSDARG00000045094,57.366742812879046,-1.4098055314760594,0.5537295621634928,-2.5460181789243244,0.0108959513890002,0.0439787331621078,si_dkey-222b8.1,0.0179843956011751,MH1
ENSDARG00000044098,18.372927119522327,-1.6910590919799888,0.6642949290990733,-2.5456450409360016,0.0109076039697516,0.0440175841299308,egr2a,0.0180002830796125,zf-C2H2
ENSDARG00000021739,66.00217663526128,-1.903781639640116,0.7497945652616039,-2.539071004036799,0.0111147263227036,0.0444896372529973,klhl24a,0.0181933216120938,ZBTB
ENSDARG00000104199,28.908243301601217,-3.6482682070415904,1.438318730911702,-2.536481051546256,0.0111972802212203,0.0446800698279675,si_dkey-43p13.5,0.0182711959508336,Homeobox
ENSDARG00000021787,119.22595871380013,-2.053946925903043,0.8098380060285578,-2.5362441755180027,0.0112048576802502,0.0447020915904161,abcb5,0.0182802013964032,zf-C2H2
ENSDARG00000037639,139.01524818275453,-1.3331787800771109,0.5262920974054697,-2.5331537118825365,0.0113041370548013,0.0449907141028247,nkx3-2,0.018398228930835,Homeobox
ENSDARG00000059255,7.934085376653098,-3.277022053331125,1.2941193280233438,-2.5322410247411224,0.0113336056169868,0.0450914704970446,evx2,0.0184394316377507,Homeobox
ENSDARG00000027658,115.10335971949702,-1.047606914103567,0.4168684122347533,-2.513039806704334,0.0119695828104411,0.0468914830829389,irf10,0.0191755178345152,IRF
ENSDARG00000013615,29.232319791769537,-1.012937539256119,0.4042589109874803,-2.5056653340845942,0.0122221242008997,0.0476744075844328,pbx3b,0.0194956822173504,Homeobox
ENSDARG00000098664,15.89086278875374,-2.0759212641397937,0.8295968836514225,-2.5023252920174275,0.0123380503698559,0.0479377529855342,si_dkeyp-53d3.3,0.0196033730836538,zf-C2H2
ENSDARG00000100847,144.4942886827907,1.0921684568331862,0.4366678011514534,2.501142639675371,0.0123793307561259,0.0480202156786842,esrrb,0.019637094875741,ESR-like
ENSDARG00000020354,39.55361048491188,-3.063453396161673,1.2255692773403868,-2.499616670229925,0.0124327753311725,0.0481844933636288,lmx1a,0.0197042735928632,Homeobox
ENSDARG00000043249,294.54647218887175,1.0797231628953223,0.4329470208653718,2.493892118109921,0.0126350940225746,0.048751077949575,irf1b,0.0199359692467062,IRF
ENSDARG00000031316,8.126041656362755,-3.6033961764796474,1.446135667005047,-2.491741444938078,0.0127118535929718,0.0489685432600706,six6b,0.0200248981878622,Homeobox
ENSDARG00000110178,91.45346302813932,1.3034390851825506,0.5289548280517764,2.4641784440900576,0.0137327723171673,0.0518801584668212,CABZ01066694.1,0.021215556398129,bHLH
ENSDARG00000021232,6.334004268683261,-5.601949609660374,2.2741547149126022,-2.4633106854718383,0.0137660572142339,0.0519760279599458,nkx2.7,0.0212547606854395,Homeobox
ENSDARG00000079373,61.56170216959771,-1.9609953168846228,0.7969819653269727,-2.460526589306318,0.0138733291596787,0.0522566075806461,fosl1b,0.0213694992086639,TF_bZIP
ENSDARG00000006288,63.14053157185236,-1.2322972209599476,0.5008412200143845,-2.460454874150645,0.0138761020866467,0.0522577368954614,prdm5,0.0213699610237945,zf-C2H2
ENSDARG00000071741,32.236781835983635,-1.422918933066006,0.5794263597324032,-2.4557373153046633,0.0140595887285593,0.0527022215157372,zgc_112977,0.0215517258604534,zf-C2H2
ENSDARG00000103875,6.304201433027178,-3.0527815253965045,1.2456250455442417,-2.45080294131584,0.0142537963246638,0.0533105730606397,CABZ01048402.2,0.021800501440409,zf-C2H2
ENSDARG00000089951,46.98006385825485,-1.2232137985699083,0.4997320712355722,-2.4477392366384447,0.0143755653859175,0.0535906270137682,si_dkey-210j14.5,0.0219150250003344,zf-C2H2
ENSDARG00000056015,12.681296422007488,-2.706463008596986,1.1059531274528418,-2.4471769566132813,0.0143980129731829,0.0536650964148073,hoxb13a,0.0219454780641717,Homeobox
ENSDARG00000006560,59.22647346601634,-1.4356799406848966,0.5875300786699553,-2.4435854312939593,0.0145421261589722,0.0540908306855226,irf4a,0.0221195752469464,IRF
ENSDARG00000071394,7.955683112958673,-3.2760409265836192,1.3411025778951833,-2.442796681313713,0.0145739452639921,0.0541627967495445,foxq2,0.0221490046113726,Fork head
ENSDARG00000004111,31.89005380757881,-2.2867529021492077,0.9378899599557616,-2.4381889131823837,0.0147610576380837,0.0546497377113674,esr1,0.0223481312860669,ESR-like
ENSDARG00000104742,12.815031207641129,-2.9273178383827485,1.201617785232206,-2.4361472294761857,0.0148446410847397,0.0548963523765539,hnf4b,0.0224489803870043,RXR-like
ENSDARG00000101508,19.03232339420288,-2.8942896719114115,1.188362026298777,-2.435528574508431,0.014870050081088,0.0549727500387475,nr6a1a,0.0224802219822279,GCNF-like
ENSDARG00000078701,3.735254215835928,-4.837237232050952,1.987604055601216,-2.4337026373131296,0.0149452673935569,0.0552026673670844,prdm13,0.0225742429758098,zf-C2H2
ENSDARG00000040179,204.18490638822632,-1.032193897844305,0.4268198609707274,-2.418336146534418,0.0155916658783667,0.0569317344120958,zgc_101562,0.0232813171346724,zf-C2H2
ENSDARG00000077078,156.37089868354514,-1.4223917200504643,0.5884434773519452,-2.417210445515294,0.015639971903479,0.0570889208075387,zgc_173726,0.0233455959830045,zf-C2H2
ENSDARG00000100167,10.054278865079684,-2.0340702300726514,0.8431376473434541,-2.412500777876033,0.015843503634601,0.0575994778880564,CSDC2 (1 of many),0.0235543800896128,CSD
ENSDARG00000056979,12.766762317463137,-2.849690517661097,1.183708277546211,-2.40742636654397,0.0160654015420155,0.0582404331360378,lhx9,0.0238164884295655,Homeobox
ENSDARG00000056130,6.712521532653767,-5.679102963700593,2.3595935454305503,-2.406814078084935,0.0160923600340129,0.0583089601432656,neurog1,0.0238445114470273,bHLH
